id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,teacher_salary,student_support,staff_support,admin_salary
173987004008.0,-0.5312805801081049,0.1327422014581084,-1.1660775827139516,-0.17951289768964376,18.3,0.33950262689114896,2016-2017,IL,61244,Regular School,High,-0.3532882538884133,0.6688825372643247,-0.010474596198347565,1.6671301746312719
180351000498.0,1.2581660842459255,-1.0898299167319745,-0.1528890473759266,-1.0834659244097389,20.2087912087912,0.09881054013880139,2016-2017,IN,47331,Regular School,High,-0.7608506382011648,-0.18659445482413212,-0.22364408843136502,-0.38985423128777347
210123000249.0,1.256587752004745,-1.5006628281567886,0.13029134276518597,-1.1809477775731845,17.5,0.7740709709601379,2016-2017,KY,40962,Regular School,High,-0.6299037884885127,-0.25808278285380815,1.0553728649667398,0.15668751907719025
292685000665.0,0.012105072293736698,1.2024704015570324,1.1202324120603975,0.9545441004711265,22.8,-1.1808831109576703,2016-2017,MO,63026,Regular School,High,0.14570447519411905,-0.2652316156567758,0.3515751763243964,-0.32691912063968676
173342003459.0,2.398041744847045,0.6479501401278286,-1.5195892823020714,-0.0532419331547391,17.9,1.6538619447799148,2016-2017,IL,60466,Regular School,High,2.6770852918286425,3.450969969752551,1.0925929350391712,3.6479299729236856
170993001149.0,-0.48904770675421244,0.5971445361113382,-0.960508962987762,-0.4342275898818274,15.8,2.426827568379514,2016-2017,IL,60626,Regular School,High,0.1852209801369904,0.08506119168863688,0.04704733027722857,0.3488052252660866
263341006876.0,-0.17461227557274137,0.43140139976330844,0.4061118715481328,0.22976046353450952,20.5,-0.6276096329183369,2016-2017,MI,48609,Regular School,High,-1.0684595100113594,-1.1558570356931566,-1.1676804111775851,-0.5322863238071277
481591008040.0,-0.7353403866865902,0.6428561874540739,-0.3358785309583937,1.015465035710005,19.7863247863248,0.03667716690862826,2016-2017,TX,76123,Regular School,High,0.2107904833353189,-0.6351837132103494,-0.33192065591480246,-0.7641525209316578
100185000194.0,0.4375083959008449,-1.210229605065826,-0.4978621237273974,-0.07935687452942984,15.996336996337,0.24486653620009277,2016-2017,DE,19950,Regular School,High,0.8678492321893366,0.10591195403062573,-0.771794211316267,-0.25073451301305544
173897003955.0,3.9051803772620155,-0.22908091484251472,-1.7598431117155873,-1.0880621540916846,16.5,0.7005007175066471,2016-2017,IL,60426,Regular School,High,3.127263514805275,4.340403917655104,0.09103468581737503,2.0116170960734308
370001102124.0,2.231652907561956,0.2650346034780772,-1.445422001726678,-0.8327624872127078,17.3199023199023,0.9002654495531127,2016-2017,NC,28301,Regular School,High,-0.3703345893539656,-0.9056478875892904,-0.4503481515998122,-0.9098969876956481
422646006368.0,0.4287055665663641,0.058315599657415805,-1.5842199195959055,-0.5541891845806067,21.4957264957265,0.24924926337270895,2016-2017,PA,17701,Regular School,High,0.8469287295725224,0.5586713648852407,-0.3386879413825173,0.3256186055536336
390437500357.0,2.0350069358010248,-0.8347997458962312,-1.1745440557395825,-1.0423505607094259,15.0,2.5917723538104998,2016-2017,OH,45204,Regular School,Other,0.5284721897387945,1.3921061224978808,0.7982160171935758,0.024192549291744494
484668006496.0,0.12393292029793031,-0.8601219722242431,-0.8697940608142338,-0.8789337035631611,16.5140415140415,1.4470554583247683,2016-2017,TX,79907,Regular School,High,0.02095629292348597,-0.5732271622512968,-0.19319130382664823,-0.8734608710046505
484050004585.0,-0.8715663660175877,-0.6576489908817924,-0.4199782239311226,-0.12590414603567862,22.2283272283272,-0.38979601354336685,2016-2017,TX,75839,Regular School,High,0.4099226749101804,-0.8907544859164412,-1.296258835064167,0.2726206176394553
480870009374.0,-0.6274786561778996,1.0255591653040446,0.4647754810535074,1.0105345347784633,18.980463980464,0.35072095701013245,2016-2017,TX,76002,Regular School,High,0.02250595978399073,-0.7751816889351316,-0.09506566454478306,-0.8767732452492867
250000201790.0,0.7106064922786622,-0.04680442829269938,-0.11735315270969725,-0.3818305715076479,21.3003663003663,-0.2704602402259987,2016-2017,MA,01562,Regular School,High,1.4892656432517448,1.2729589091150872,0.6730212360408513,-0.3600428630860482
120039000613.0,-0.830350529919657,1.6177403171290907,1.0740184837925657,0.3293732959141299,18.2967032967033,1.2652792675343596,2016-2017,FL,33155,Regular School,High,-1.0762078443138832,-0.9098180400576882,-0.118751163681785,-0.8966474907171035
530579000859.0,-0.35758618485302784,0.07715879278075707,0.7870540113595292,0.0934195776055241,20.5189255189255,-0.22458614454274292,2016-2017,WA,98528,Regular School,High,0.38667767200260905,0.8380715802678913,1.6508939861256455,-0.30373250092723375
422241006191.0,-0.8480557159784602,-0.271205855926687,0.20659829503774185,-0.22606016919589256,20.7387057387057,-0.12659149334109493,2016-2017,PA,15612,Regular School,High,0.22473748507986174,-0.009660842950683883,-1.231969623120876,0.37530421922317575
421503005098.0,0.4630922489868623,0.2825003951236706,-0.712317414577757,-0.020775838037723572,22.960927960928,-0.8909895322833212,2016-2017,PA,17055,Regular School,High,0.2045918158932999,-0.1722967892181969,-0.1390530200849295,-0.34348099186286746
120018004037.0,0.7211002663917812,0.7958418172400099,-0.25846321195737126,0.6358164639813009,20.4212454212454,0.17059674370520522,2016-2017,FL,33065,Regular School,High,-1.173836856525683,-0.7531394544593148,-0.12890209188335727,-0.8304000058243807
120054005533.0,-0.3466914358247413,0.39072605627096624,0.20824604245786296,0.31458179311950507,21.0561660561661,0.04112457306325922,2016-2017,FL,32137,Regular School,High,-1.1250223504197832,-0.8323723513588724,-0.6499830728973999,-0.7674648951762939
390450001930.0,0.10121245653567171,0.08755455162471981,-0.6562917412588898,-0.4792288568586945,16.0,0.5699906077000856,2016-2017,OH,44128,Regular School,High,1.0840277592297505,2.2261366161774347,0.20946218150238471,3.0483902346445437
530396002570.0,-0.34419552564293443,0.19066641210748028,0.21049736036154554,0.8739011615060814,22.6923076923077,-0.4208559069164949,2016-2017,WA,98042,Regular School,High,0.3208168304311568,0.1660812967889364,1.1365802905793179,-0.9960187180561878
120033003336.0,-0.19573029600722008,0.9131926382036785,0.6520166918488547,0.45313722607706425,22.3260073260073,-0.8876984976918939,2016-2017,FL,34119,Regular School,High,-0.5012814390666177,-0.33254979121805406,0.5241409557511247,-0.7873391406441107
482364002512.0,-1.3566455149332721,2.253009501400221,-0.44722099609191923,1.21602778546763,20.6166056166056,-0.09773289184168436,2016-2017,TX,77098,Regular School,High,-0.7709234727944457,-0.17289252528511087,-0.16612216195578888,-0.6382822996354843
263426006966.0,-0.8430366841523651,2.0709899784977375,1.583686365148433,2.616164698306849,25.0,-1.413063729390737,2016-2017,MI,48098,Regular School,High,-0.1603547297555708,-0.5422488867717705,0.3820279609291131,-0.8270876315797445
181036002282.0,0.36008343918582386,-0.3317993136376072,0.14215711091506306,-0.2564788529091323,21.004884004884,-0.2588543062595564,2016-2017,IN,47112,Regular School,High,-0.9809033323928406,-0.06268135290602696,-0.5687756472848219,0.017567800802472205
130174000666.0,4.483094692696544,-0.24024077342888048,-1.0551099656614253,-0.4948560377773094,16.001221001221,1.6107557134091368,2016-2017,GA,30032,Regular School,High,0.14260514147310954,-0.16455222034831532,-0.07476380814163855,-0.37991710855386507
170993005663.0,0.08594976997564621,1.0713360041321995,0.34578585950373736,-0.854114063280655,15.6,2.5341509182280966,2016-2017,IL,60647,Regular School,Other,0.1852209801369904,0.08506119168863688,0.04704733027722857,0.3488052252660866
421983002350.0,-0.37390177253817364,-1.422329160269328,0.36947504002154624,-0.503505306360607,20.8119658119658,0.25502025406399964,2016-2017,PA,15729,Regular School,High,1.56907348656774,1.965799954936031,1.8099251946169443,0.7694767543348768
390486503335.0,-0.46984621972784824,-0.26180177375167196,-0.9097752607940024,-0.6091768051391556,21.0,1.6192562974134268,2016-2017,OH,43931,Regular School,High,0.4323928443874994,1.9920123418802456,1.4783282066989172,1.0179048226825878
174224004246.0,0.28952715137431695,-0.717677099337352,-0.4176435442286556,-0.7730532852536149,17.7,0.5989421225984208,2016-2017,IL,62092,Regular School,High,-0.7128109655255173,-0.10795729399148846,-1.022183773621716,2.45878761909931
470014802273.0,1.3139643491117652,-0.21707899953694465,-3.034829267286949,-1.1180629987429294,16.4,1.4849123738844023,2016-2017,TN,38108,Regular School,Other,-0.2727055771421658,-0.24199790904713106,0.5004554566141228,-0.515724452583947
340285002026.0,-0.7352162432539278,1.169706780556336,0.9379565425423975,1.7412097024892106,21.6422466422466,-1.5278333822809842,2016-2017,NJ,07009,Regular School,High,1.8131460170972395,1.9014604597093225,-0.037543738069206925,0.7065416436867902
180249000293.0,-0.8650880679679337,0.6835735317929837,1.3630697297699874,0.9564243762501042,21.5201465201465,-1.0580605839793034,2016-2017,IN,46307,Regular School,High,-1.118823682977764,-0.7722030086005618,-0.9105235634044212,-0.7045297845282071
120105003868.0,-0.1796354596538376,0.7049822396786217,0.7153265207566245,0.3050550625060179,21.2515262515263,-0.04931095262810814,2016-2017,FL,34711,Regular School,High,-1.5085648983947109,-0.8830099170465596,-0.003707310730632726,-0.8535866255368336
370192000774.0,-0.489530059740882,1.8035084352910915,1.3809237327537085,0.0796726724658869,23.9133089133089,-0.1918675907329667,2016-2017,NC,27408,Regular School,High,-0.37963259051699416,-0.7227569150467025,-0.6127630028249683,-0.8072133861119276
210168000331.0,-0.45789147640851835,-1.3950222986268748,-0.47918626375919154,-0.9403560456764337,17.5,0.6445715451889034,2016-2017,KY,41171,Regular School,High,-0.6787182945944126,-0.5964608688609415,-1.012032845420144,0.5574848026781637
422229002253.0,-0.137637856110242,-0.9595140255237906,0.9854180586732205,0.030367663150470774,20.3724053724054,-0.5458678655078485,2016-2017,PA,17267,Regular School,High,0.8205843929439415,0.48241714832025295,-0.25071323030222437,0.8920346013864142
341449000824.0,-0.6669977905175518,0.20814769042522613,1.364417194397505,0.9272592097228496,19.2979242979243,-1.1020147526998685,2016-2017,NJ,07663,Regular School,High,1.3676167947021214,2.220179255508295,-0.04769466627077919,0.5144239374978938
481800001587.0,-0.8110298737104272,-1.4881182016995764,0.3152959967894354,-0.5230183905557759,20.6898656898657,-0.3897879054641121,2016-2017,TX,79760,Regular School,High,-0.846857148959179,-0.7847134660057551,-0.11536752094792758,-0.7542153981977493
261002004485.0,-0.21681274445152193,0.1794204858441938,-0.6245150341908947,-0.07831227687444221,17.4,-0.5957530202758816,2016-2017,MI,49034,Regular School,Other,-0.8693273184364979,0.04097672273700332,-0.4638827225352418,0.680042649729701
422511002243.0,0.628663813180038,-0.81553745196854,-0.6879376673017688,-0.5790088248631129,20.6654456654457,-0.586038067128122,2016-2017,PA,17268,Regular School,High,-0.37653325679598465,-0.640545337812575,-0.6702849293005444,-0.5587853177642168
370096000145.0,-1.1260360021265006,1.0677201011226054,0.09811365275346702,-0.34526965358308087,16.6849816849817,0.32483594000586896,2016-2017,NC,28450,Regular School,High,-0.5167781076716653,-0.6530557952177684,-0.3048515140439431,-0.4031037282663181
263225006755.0,-0.7970570681350296,1.2002712829709805,1.2028806889170998,0.6741323059662472,22.4,-1.2660847874713332,2016-2017,MI,48178,Regular School,High,-0.9220159916936598,-0.6119500066007046,-0.23379501663293728,-0.7045297845282071
421260002394.0,-0.958441325422233,-1.4774054230575187,0.41659711400369087,-0.18807859846054234,20.6166056166056,-0.6718712795544892,2016-2017,PA,17049,Regular School,High,-0.24946057423459442,-0.12046775139668177,-0.7785614967839819,-0.23417264178987474
120015007530.0,2.337241659084215,-0.30135350227058916,0.10429365823239731,-0.17019508660715413,19.2979242979243,0.3644707839566631,2016-2017,FL,32907,Regular School,High,-1.014221169893693,-0.8722866678421083,0.6019647386298455,-0.8800856194939227
390443501286.0,1.530535365020956,-0.5174292140870766,0.4589414323671883,-0.890257142143227,20.0,0.5889526953058029,2016-2017,OH,44646,Regular School,High,0.10308863653023818,0.2911858708408695,-0.7650269258485521,-0.2706087584808723
470447001790.0,0.6300314737815998,0.33579591879487375,-2.002343473693876,-0.8971097027599458,20.3,-0.06137586501866644,2016-2017,TN,38237,Regular School,High,-0.7500029701776315,-1.0688795699237175,0.06058190121265825,-0.3368562433735952
483432003843.0,0.7668203517485738,-1.5897624261070376,-0.3645361839550584,-0.0942319451364537,17.8083028083028,1.3051207877055935,2016-2017,TX,77502,Regular School,High,0.4068233411891709,-0.5881205639241459,-0.3014678713100857,-0.8767732452492867
220192001457.0,-1.1649010143035343,0.504202719103775,0.897784917332025,1.111568019968867,20.6,-0.025515382102659013,2016-2017,LA,70719,Regular School,High,0.6873130429405322,0.32097267418656783,0.4564681010739764,0.4912373177854408
340459003039.0,1.346291683287586,-1.4012552474259847,-1.4543522294112847,-0.20846914468590086,13.3638583638584,1.801619096311953,2016-2017,NJ,07202,Regular School,High,1.7968745150619394,1.6858040034864665,0.05381461574494341,-0.2540468872576916
470144000440.0,0.869684204460238,-1.6213181859837154,1.4415005886038128,-1.022001798390267,16.8,0.7242010774049145,2016-2017,TN,37888,Regular School,Other,-0.7329566347120792,-1.076028402726685,-0.42327900972895277,-0.4196655994894988
370256001080.0,2.0616788350727973,-1.9495374497911213,-1.0876471785615476,-1.0949147147084033,20.2503052503052,0.3196243116773483,2016-2017,NC,27330,Regular School,High,-0.36491075534219897,-1.024795100972084,-0.8902217070012768,-0.747590649708477
130528001724.0,1.5317361640945477,-1.2811641861783123,-1.8207252253843544,-1.1987895055203732,17.5152625152625,0.6794508861447545,2016-2017,GA,30286,Regular School,High,-0.5965859509876604,-0.4642074620060408,-0.1525875910203592,-0.18117465387569642
180890001482.0,0.7288925961594375,-0.624692993090701,0.34827801606687875,-0.604413439832412,20.3675213675214,-0.2549625138039901,2016-2017,IN,47567,Regular School,High,-0.6446256236633079,-0.1687223728167131,-1.0357183445571458,-0.6614689193479373
172505002734.0,-0.5656470159042454,0.0028602503389571366,-1.466336133361801,-0.5146616093158749,19.9,0.2786661899939934,2016-2017,IL,61938,Regular School,High,-0.3005995806312515,0.23101652808255882,-0.5315555772123902,0.8324118649829636
120033003959.0,0.38409722702240956,0.18994376518410538,-0.8436566980613363,-0.4003408419540287,18.6385836385836,1.1881948649893697,2016-2017,FL,34116,Regular School,High,-0.5012814390666177,-0.33254979121805406,0.5241409557511247,-0.7873391406441107
250279000215.0,-0.9684355547363083,1.7444056311626226,0.5130361663116596,2.6821832701020676,16.2210012210012,2.023009750234338,2016-2017,MA,02129,Regular School,High,4.583175530249496,2.9165947177307223,3.9653056160841205,0.9019717241203226
130033001914.0,-0.065856106808252,-0.11542241124936291,-1.3186067952088418,-0.28012854381805224,20.8119658119658,0.07889173425888402,2016-2017,GA,30120,Regular School,High,-0.48113576988005585,-0.7859049381395831,-0.46726636526909926,-0.8635237482707421
560450000227.0,-0.8455128163448832,0.14663718729545863,0.6899826843719431,0.6699539153462967,20.4,-1.0929944250499706,2016-2017,WY,82939,Regular School,High,1.2754116165020881,0.7219030472196677,0.5072227420818377,0.2527463721716384
530936002070.0,-0.10804818786371348,-2.154257226864863,0.4354498138839323,-0.3626935424682745,17.3687423687424,2.519327851283895,2016-2017,WA,99349,Regular School,High,0.39830017345639473,0.7308390882233772,2.5915466661380084,-0.49916258136076624
370001100426.0,0.8743160766445361,1.1669238570228178,-0.08190008416046472,0.08681772042600228,19.1025641025641,0.2359549130962475,2016-2017,NC,28311,Regular School,High,-0.3703345893539656,-0.9056478875892904,-0.4503481515998122,-0.9098969876956481
130129003781.0,-0.9305515080988428,0.27507067783883504,0.41846816142620147,0.9100024564624539,21.9108669108669,-1.0038190439186996,2016-2017,GA,30101,Regular School,High,-0.03173238033367583,-0.7811390496042713,-0.11536752094792758,-0.6714060420818457
130228002560.0,-0.3298042148240886,1.7087822177086092,0.8203803050348654,1.6714305791360369,26.3064713064713,-1.506577610307157,2016-2017,GA,30097,Regular School,High,-0.07822238614881859,0.08089103922023912,0.8354360872660074,-0.6912802875496625
250972000325.0,-0.5780791252162985,-0.13909432635035804,0.487822007680024,1.1519730572637885,19.981684981685,-0.7126373065788145,2016-2017,MA,02360,Regular School,High,2.123079389198191,1.5815501917765222,1.3497497828123353,-0.5223492010732192
550960002782.0,-0.8460550666859882,0.15544868240083037,-0.5074401559574588,-0.43564824269261054,16.9,1.1081569622887901,2016-2017,WI,53215,Regular School,High,-0.5578442794750414,0.6998608127438509,1.8369943364878036,0.19312363576818783
390437804151.0,0.37437248046945626,0.11384314312033697,-1.350727889297472,-1.0932851423666228,17.0,2.0811739220340697,2016-2017,OH,44113,Regular School,High,1.844914187737587,1.8835883777019036,0.8557379436691519,0.7363530118885154
210573002277.0,-0.7220434904092639,0.17301976088948842,1.3271008519721208,0.5452289553407736,21.4,-0.8213887631665575,2016-2017,KY,42104,Regular School,High,-0.9530093289037549,-0.7733944807343897,-1.0323347018232885,-0.6217204284123036
370432000022.0,1.1248410384830616,-0.5229312950230075,-1.5392758499597643,-1.2050153075440995,17.6373626373626,1.021506224058635,2016-2017,NC,28001,Regular School,High,-0.5686919474985748,-1.0533904321839542,-0.6398321446958276,-0.8171505088458361
530114000206.0,2.346327833180001,0.005099226021793409,-0.43422931359939554,-0.8108677203641671,21.0561660561661,0.6100993476012636,2016-2017,WA,98531,Regular School,High,0.5966575316010039,0.5014807024614999,0.9877000102895913,-0.4726635874036771
170861000501.0,-0.339347884450985,0.2892364287308088,0.03380458863567687,-0.3414673181189259,21.1,-0.4588167448977309,2016-2017,IL,62016,Regular School,High,-0.23241423876904208,0.19408089193389286,-1.2590387649917354,1.206710154626848
170000403010.0,-0.6014620673004805,0.5706855490914051,0.8574244534582908,0.19967605107086578,18.4,0.28748286165774284,2016-2017,IL,62869,Regular School,High,-1.083956178616407,-0.44335669966405195,-1.8038052451427802,0.4183650844034456
260762004346.0,-1.022738545527528,1.046528641405934,1.112358636147633,1.0910521220249099,21.9,-1.2251200683649457,2016-2017,MI,49316,Regular School,High,-0.5989104512784176,-0.6030139655969952,-1.1067748419681516,-0.6250328026569397
210150002203.0,-0.18323938337076473,-1.0042621009975317,-0.1822566926835578,-0.9807192990651558,20.3,0.22450241098048224,2016-2017,KY,42408,Regular School,High,-0.6756189608734031,-0.6905871674333482,-0.9714291326138548,0.911908846854231
483411003794.0,0.011568157028772424,-1.1442235853914544,0.2594100570575942,0.012567719109481564,20.2991452991453,-0.061486465889220514,2016-2017,TX,75152,Regular School,High,-0.25953340882787534,-0.5738228983182108,-0.7785614967839819,-0.13811378869542656
370192002989.0,1.0479359444642928,-1.5551034746614287,-1.1681930859380814,-1.215628419718774,18.6630036630037,1.2138092527601905,2016-2017,NC,27262,Regular School,High,-0.37963259051699416,-0.7227569150467025,-0.6127630028249683,-0.8072133861119276
481623003641.0,1.2423823948653423,-1.3254123255294563,-1.5233315628554949,-1.4392141017923261,26.3064713064713,0.4258533784111372,2016-2017,TX,75203,Regular School,High,-0.2014209015589469,-0.5100791391584163,0.6831721642424236,-0.793963889133383
421737003505.0,-0.3887007588830042,-0.20948338254428808,-0.7464941345059641,-0.34272083530491104,21.4957264957265,-0.966214249755158,2016-2017,PA,18067,Regular School,High,0.6377237034043799,0.5259058812049725,0.03689640207565631,-0.04205493560097839
550582000638.0,-0.8538563004568658,0.9890299682712755,0.17222495599895252,-0.00753033977248043,22.4,-0.2641211987160955,2016-2017,WI,54304,Regular School,High,0.3649823359555424,0.28284556590407395,0.7203922343148551,-0.2540468872576916
170993005791.0,5.49950272661252,-1.0745020378868932,-1.2840724642387287,-1.1227010123310743,22.9,0.7446387317593609,2016-2017,IL,60636,Regular School,High,0.1852209801369904,0.08506119168863688,0.04704733027722857,0.3488052252660866
120168001838.0,0.08321870212981587,0.16391126024655403,-1.3505854992732642,-0.29955806020082215,21.2026862026862,0.05502740370969809,2016-2017,FL,34237,Regular School,High,-0.34631475301614184,-0.4743349751435782,-0.2710150867053689,-0.7840267663994746
130369002416.0,1.2619842820594822,-1.247394659574343,0.11712460730572315,-0.8936834224515864,19.004884004884,2.5798926789190624,2016-2017,GA,31716,Regular School,Other,-0.3455399195858895,0.1660812967889364,0.598581095895988,-0.4726635874036771
220129001064.0,-0.4150348970054558,-1.8243999178899288,0.08503963892841046,-0.810115610052576,19.8,0.1802067829624864,2016-2017,LA,71438,Regular School,Other,-0.5477714448817604,-0.4511012685339335,0.260216822510246,-0.27392113272550844
292925001872.0,-0.2795959664184956,-0.5522723288965768,0.40560904341273735,-0.3656601998084394,21.8,0.5351668030168789,2016-2017,MO,65559,Regular School,High,-0.5617184466263033,-0.5779930507866085,0.3820279609291131,1.5611341988029153
171590001902.0,0.8842125002460235,0.5878250957748737,-0.24697947305621618,-0.4344365094128249,19.3,0.8867646524715758,2016-2017,IL,61032,Regular School,High,-0.006937710565599687,1.731675680638842,2.500188312323858,0.312369108575089
370048000174.0,1.0004100807842675,-0.9867045945586658,0.09527727985941696,-0.9607048079955928,20.3724053724054,0.18466575258906104,2016-2017,NC,28612,Regular School,High,-0.5803144489523604,-0.8621591547045708,-0.6736685720344019,-0.840337128558289
220063000475.0,0.3189503425638203,-0.9080147901320634,-0.7921574207464506,-1.13573759106532,19.6,1.0772562317018854,2016-2017,LA,70554,Regular School,Other,-1.0568370085575738,-0.37425131590203176,-0.46726636526909926,-0.10830242049370126
421083005219.0,-0.010992523671687751,-1.2629945293515026,0.12497507406982114,-0.5144526897848773,19.2735042735043,0.07146092474656446,2016-2017,PA,16640,Regular School,High,0.14880380891512857,0.6581592880598732,-0.6905867857036889,0.4912373177854408
370438002485.0,-0.46555035780663767,0.2166075325884746,-0.2005668027578,-0.1160431441725954,21.0561660561661,-0.6134744348109372,2016-2017,NC,27021,Regular School,High,-0.422248429180875,-0.49578147355248103,-0.3962098678580934,-0.39647897977704577
120177001932.0,4.122406333492657,-1.9951306961945563,-2.93763273634643,-1.5683263719487972,21.6666666666667,-0.23525532980459832,2016-2017,FL,34950,Regular School,Other,-1.206379860596283,-0.6399496017456611,-0.051078309004636606,-0.6349699253908482
480823000193.0,-0.8924811672643234,-0.9335811542760094,-1.4499619135430353,-0.4682814734344241,18.4676434676435,-0.3432785320005638,2016-2017,TX,77830,Regular School,Other,-0.33469225156235616,0.263782011762827,-0.19319130382664823,0.9350954665666841
